,label,name,party,wahlkreis,x,y,digital,familie,demokratie,natur,arbeit,top_word_0,top_word_1,top_word_2,top_word_3,top_word_4,top_word_5,top_word_6,top_word_7,top_word_8,top_word_9,top_word_10,top_word_11,top_word_12,top_word_13,top_word_14,top_word_15,top_word_16,top_word_17,top_word_18,top_word_19,top_word_20,top_word_21,top_word_22,top_word_23,top_word_24,top_word_25,top_word_26,top_word_27,top_word_28,top_word_29,top_word_30,top_word_31,top_word_32,top_word_33,top_word_34,top_word_35,top_word_36,top_word_37,top_word_38,top_word_39
127,sebastian-hartmann,Sebastian Hartmann,SPD,Rhein-Sieg-Kreis I,717.66595,-248.88963,0.02954325721738477,0.12518495006773864,0.0,0.08166238069641382,0.05049828117716335,Mobilität,Investition,offensteht,sichern,Sieg,zusammenhält,starkes,Verkehrsweg,Rhein,Schienen,Hierfür,Chancengleichheit,kostenfreie,Dorf,günstig,Bildung,Bus,Arbeit,zukünftig,Betreuung,Weg,Kreis,Bahn,massiv,Einsatz,überall,Ausbildung,Straße,modern,offen,ökologisch,Wohlstand,solidarisch,Ausbau,Stadt,Region,Gerechtigkeit,Schule,schaffen,Zukunft
128,horst-engler-hamm,Dr. Horst Engler-Hamm,FREIE WÄHLER,München-Nord,1166.1459,421.51166,0.0,0.0,0.010057768342506409,0.0,0.12056877213540075,Euro,erhalten,proportional,Menschenverstand,1000,Scheuklappen,Vorgabe,10,500,links,Rente,rechts,Bundestagsabgeordneter,Rentner,mal,schlecht,niedrig,000,erhöhen,Idee,bereits,Entscheidung,gesichert,ggf,gezielt,gewünscht,gewöhnen,gewährleisten,gewähren,gewähltes,gewählt,gewiß,gewiss,gewinnen,gewaltsam,gesetzlich,giftig,gewaltbereiten,getrennt,gesundheitlich
129,monika-grutters,Prof. Monika Grütters,CDU,Berlin-Marzahn-Hellersdorf,66.98849,-372.9846,0.0,0.0685414060368352,0.029053862278028687,0.008072831584007322,0.021029336358157662,Kunst,kulturell,Kultur,sorgen,zeitgenössisch,ausrüsten,Erbes,Kinderfreibetrag,Arbeitsplatz,jenseits,unterstützen,Sicherheitskraft,Verständigung,Mentalität,widmen,Wurzel,Hauptstadt,öffnen,2025,Bewahrung,gleichermaßen,Sprache,insgesamt,Identität,verstärken,Kindergeld,stark,unterschiedlich,suchen,Vielfalt,Daher,zentral,Integration,Unterstützung,wissen,Aufgabe,Wohlstand,Förderung,Wahlkreis,möglich
130,eric-vohn,Eric Vohn,FDP,Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I,-146.98276,163.28741,0.0,0.0,0.0,0.0,0.0,Besuch,Facebook,einfach,gewöhnen,gewährleisten,gewähren,gewähltes,gewählt,gewiß,gewiss,gewinnen,gewerkschaftlich,gewaltsam,gewaltig,gewünscht,000,getrennt,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich,geschützte,gewaltbereiten,gezielt,ggf,giftig,grundlos,grundlegend,grundeinkommen,großzügig,großkonzerne,griechisch,grenzüberschreitend
131,claudia-theis,Claudia Theis,FREIE WÄHLER,Oldenburg - Ammerland,319.51666,-794.98566,0.01787535862653926,0.006269707647079355,0.10133868490074274,0.0,0.02464783824642249,Kommune,wohnortnahe,Bürger,medizinisch,bestellen,ausreichenden,Entscheidung,Geburtshilfe,berühren,Pflegesystem,Ortskernsterben,Zukunftsperspektive,starke,Einbruchskriminalität,Polizeipräsenz,Beide,Deshalb,Kandidatin,sicheres,dulden,Schnelles,Planungssicherheit,unkontrolliert,selbstbestimmte,wahrnehmen,Hürde,hierzu,Verkehrsweg,FREIEN,maßgeblich,eindämmen,Hierfür,verursachen,Sicherheit,unnötig,innovativ,wiederherstellen,Terror,selbstbestimmtes,WÄHLER
132,frank-oettler,Frank Oettler,MLPD,Harz,100.40947,334.3979,0.0,0.0,0.008460588242040703,0.016674207445446083,0.0,Abschaffung,Natur,imperialistischer,Propaganda,faschistischen,rassistisch,Einheit,kapitalistisch,Unterdrückung,Sozialismus,Wiederherstellung,Organisation,Ausbeutung,Verbot,echt,Krieg,gewähren,gewährleisten,gelebte,gewünscht,gezielt,ggf,giftig,glasfaser,gewöhnen,gewähltes,gewerkschaftlich,gewiß,gewiss,gewinnen,gewaltsam,gewaltig,gewaltbereiten,getrennt,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gewählt
133,erich-utz,Erich Utz,DIE LINKE,Altötting,22.14373,-316.85242,0.01612187698877212,0.07114334293100083,0.012922557864468331,0.0382989405612915,0.05157269711632608,würdevolles,technologisch,Friedensarbeit,Verlauf,Einkünfte,schönes,Nationalität,Investor,missbraucht,Umweltpolitik,Niemand,wirken,entgegen,ausschließen,solidarischen,gerechten,Verteilung,Behinderung,Lebensqualität,Bildung,Ressource,Wachstum,bestimmen,Finanz,Fortschritt,egal,dienen,Bevölkerung,einfach,alt,erreichen,international,ermöglichen,Wohlstand,nachhaltig,Arbeitsplatz,Umwelt,jung,Leben,Rente
134,bettina-sommerlatte-hennig,Bettina Sommerlatte-Hennig,FREIE WÄHLER,Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I,340.78723,-661.77496,0.004782271209630629,0.061319283429584565,0.03772557457716663,0.0,0.03976877550253747,Ost,West,Bereich,Grundschulalter,Bildungslandschaft,Brandschutz,mitbestimmen,Feuerwehren,unterliegen,Löhne,wohnortnahe,Katastrophe,Angleichung,bewerten,mittels,Geschlecht,sofortig,Altersvorsorge,kostenfreie,qualifiziert,Rentenversicherung,Wettbewerb,Anerkennung,Ehrenamt,technisch,Kindergarten,Tätigkeit,Gehalt,Kinderbetreuung,medizinisch,einbringen,Vereinbarkeit,vielfältig,Hochschule,bezahlbaren,kulturell,Herkunft,besonderer,Kraft,direkt
135,dr-stefan-ruppert,Dr. Stefan Ruppert,FDP,Hochtaunus,-740.10803,-631.7784,0.047539505455680316,0.08836755663907025,0.05046388215053648,0.013230627920416136,0.00786464679429584,Lebenslage,Staat,Bildung,platzen,anstrengen,hüten,schnelleres,bürokratisiert,mutigen,Autor,mündigen,Titel,innovativen,Biografie,Konzentration,Gewaltmonopol,beste,türkisch,Präsident,einmischen,Gründerkultur,wahrnehmen,Einwanderungspolitik,stets,Kernaufgabe,Egal,Welt,voller,Ordnung,schauen,Offenheit,lauten,beeinflussen,Stattdessen,anstatt,äußerer,Gemeinwesen,Demokrat,Wahlprogramm,verlassen
136,ruth-tietz,Ruth Tietz,DIE LINKE,Unna I,1036.0873,58.748646,0.002462217012533012,0.1307302229655178,0.004192681552851783,0.042385997360329865,0.12004236386447102,Wahlrecht,kostenlos,Kitas,Gebrauch,staunen,fehlenden,Sozialkasse,Lebensarbeitszeit,Einzahlung,Rentenkasse,Regierungspartei,Bauer,Arbeitszeitverkürzung,gerecht,leiharbeit,Politikwechsel,superreiche,Einkommensart,Essen,Eingriff,Gift,Rentensystem,vieler,Rente,Bildungschance,Steuerpolitik,zerstören,Vermögenssteuer,Situation,Medizin,vorhanden,wünschen,Forderung,Auslandseinsatz,reden,Gesundheitsversorgung,Firma,bisher,Abbau,Lebensmittel
137,elisabeth-walther,Elisabeth Walther,DIE VIOLETTEN,Mülheim - Essen I,-854.6014,-29.185871,0.029649114789347127,0.013542700490266015,0.01977640862657086,0.017620536189619423,0.010537898559393155,individuell,Regionales,Automatisierung,Herz,ernähren,betrachten,Entwicklung,Verfügung,Sinn,bestehen,Natur,plündern,beeindruckt,südafrikanisch,irgendwelcher,Wohlstand,Mitwelt,Minute,Kreislauf,unverzichtbar,Lebensentwurf,fortschreitend,mehreren,schlafen,nachlesen,morgens,aufzustehen,beliebig,ansetzen,erwerbstätig,geistig,Morgen,widmen,Bedingungsloses,Einblick,Zwang,Post,ganze,starten,materiell
138,sebastian-merkens,Sebastian Merkens,DIE LINKE,Mönchengladbach,-24.425222,581.25635,0.0,0.026414431268582728,0.05450477559552063,0.020065460709869073,0.021607222011270973,speist,Lebenschance,Legislative,altern,niemanden,Maxime,Exekutive,ringen,Diskurs,Fraktionszwang,anfangen,Rückkehr,ausschließen,Hierfür,maßgeblich,oberer,sterben,gerechten,Anspruch,Verhältnis,Gesellschaft,Polizist,Forderung,Basis,bestimmen,Gewinn,Gemeinschaft,tragen,Konzept,innerer,Bürgerversicherung,entwickeln,konsequent,Idee,bedeuten,handeln,erreichen,treten,Möglichkeit,Gesetz
139,hermann-graf-von-der-schulenburg,Hermann Graf von der Schulenburg,FDP,Höxter - Lippe II,-122.326355,-744.73566,0.06435045053505697,0.08367281726997282,0.054172214390450335,0.023098617878706568,0.03134868755469314,Höxter,Lippe,Region,nutzen,Bildung,Kreis,innerer,wählen,ändern,Natur,daher,schonenden,überreguliert,schnell,tatkräftig,direktkandidaten,lebenswertesten,glasfaser,Team,einschränkt,Dank,Beliebigkeit,Hauptanliegen,Lebensbereich,mehrheitlich,Freiheit,verfügbar,Aufstiegschancen,Bitte,Planung,verlässlich,Kernaufgabe,Bevormundung,vernachlässigen,Maßstab,Zweitstimme,Zeit,Gestaltung,Erststimme,Garant
140,hendrik-theemann,Hendrik Theemann,FDP,Friesland - Wilhelmshaven - Wittmund,-474.0749,-612.90955,0.05939898030812923,0.02311060670597932,0.0,0.01879706513642958,0.009168449216698394,Themenfeld,demografische,Generation,passiv,familiär,genannt,entfalten,derzeitig,oben,belasten,folgend,Erfahrung,beruflich,Bundesregierung,Bundestagswahl,Grund,Herausforderung,nächster,Energiewende,treten,wissen,Entwicklung,Digitalisierung,gestalten,frei,Zeit,Chance,Zukunft,gewähltes,gewählt,gewiß,gewiss,go,gewinnen,greifen,grenzüberschreitend,gewerkschaftlich,gewaltsam,griechisch,gewaltbereiten
141,elvira-drobinski-weis,Elvira Drobinski-Weiß,SPD,Offenburg,-685.4245,-133.83301,0.0070294921218912254,0.03348257820861733,0.07834364729313566,0.03975490583435972,0.016914641042344473,Verbraucherinnen,Europarat,mittelständisch,Verbraucher,Zusammenarbeit,Europa,deutsche,nachhaltig,besonders,Gewinnung,einkaufen,geprägt,benachbart,schätzen,Journalist,Mieterrechte,Versammlung,Wahlkreis,Starke,Freundschaft,Freiheit,ganz,2004,fortsetzen,Herzensanliegen,bezahlbare,leidenschaftlich,Schule,parlamentarisch,Feld,Essen,Bezug,verbessert,Gefühl,grenzüberschreitend,nah,Offenheit,produzieren,Identität,Fachkraft
142,falk-neubert,Falk Neubert,DIE LINKE,Mittelsachsen,1247.7651,536.1245,0.0033783449516822826,0.017119712935348416,0.024109636022521273,0.0,0.2990796578303004,Euro,Höhe,abgesenkt,050,Mrd,Bereich,sozial,Vermögenssteuer,Geld,IV,Hartz,nie,Million,bröckeln,boomen,deutschlandweit,restriktionen,niedriglöhnen,letzter,Bundeshaushalt,Summe,Level,arbeiten,42,aussetzen,herzlich,80,Mehreinnahme,Einkommensteuer,sprudeln,Volumen,Mitarbeiterin,Aufschwung,Abstieg,Kluft,menschenwürdige,fünfter,vergrößern,umkehren,gerecht
143,jorg-schnurre,Jörg Schnurre,FDP,Dessau - Wittenberg,-461.33618,-256.01956,0.0,0.0,0.06078552749516225,0.0,0.0,Thema,bedingt,Daneben,voranbringen,dennoch,tun,Aufgabe,Wahlkreis,gewaltig,gewaltsam,gewerkschaftlich,gewiss,gewiß,gewählt,gewähltes,gewähren,gewährleisten,gewinnen,gewaltbereiten,gesunde,gesundheitlich,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich,geschützte,geschäftsmodell,getrennt,gewöhnen,000,gezielt,großzügig,großkonzerne,griechisch,grenzüberschreitend
144,nick-papak-amoozegar,Nick Papak Amoozegar,DIE LINKE,Fulda,696.7699,274.6054,0.015117793373629859,0.09246358224737723,0.05688407486241565,0.007246078580441202,0.16138135611046034,Ende,solidarisch,Bundesrepublik,benachteiligt,betrügen,Milliardenhöhe,Schicht,europaweit,radikal,Zivilgesellschaft,machbar,kalt,gleichermaßen,Hetze,Altersvorsorge,annehmen,Gruppe,Gesundheitsversicherung,Gesundheitssystem,rechts,1050,linke,Aufrüstung,einzahlen,sinnvoll,Ausland,unterschiedlich,Waffenexport,Jugend,Mindestrente,Gesundheitsversorgung,Form,eintreten,folgend,langfristig,Klasse,Kampf,Mittel,egal,Sorge
145,brigitte-freihold,Brigitte Freihold,DIE LINKE,Pirmasens,952.73926,407.07922,0.005623528074998345,0.04276292481239858,0.055411434234874525,0.02724317363977639,0.2159347522421412,Garant,erwirtschaften,insgesamt,Sozialstaat,Kultur,auseinanderklaffende,Lohn,letztendlich,Spiel,Sicherungssystem,orientiert,zurückdrängen,Schere,angepasst,aufs,Wissenschaft,prekär,Verteilung,gefährden,Jahrhundert,Daseinsvorsorge,Gehalt,Beschäftigung,Bildung,jährlich,Reich,21,steigend,anheben,tatsächlich,Gemeinwohl,Arm,Basis,gesamt,Reichtum,Anteil,Gemeinde,sozial,übernehmen,Mindestlohn
146,adrian-assenmacher,Adrian Assenmacher,FDP,Trier,-795.5076,-749.30396,0.09193524610708713,0.07044282922243947,0.07812756800729763,0.025310505393804517,0.02697091845477378,Einnahmen,individuell,Steuer,liegen,zukunftsfähig,glauben,Konzept,Grundlage,setzen,Mobilität,bieten,Bildung,individualverkehr,rekordhoch,durchlässig,EU,Digitalisierung,größtenteils,vereinfacht,Gemeinsamkeit,innovationsstandort,BILDUNG,DIGITALISIERUNG,aufeinander,Grenzregion,MOBILITÄT,fokussieren,bürokratische,unverhältnismäßig,hinarbeiten,möglich,unbürokratisch,bislang,ungenutzt,Trier,daraus,mangelnd,eingehen,umso,Balance
147,jorg-schindler,Jörg Schindler,DIE LINKE,Dessau - Wittenberg,1126.6573,602.1417,0.02435554257863223,0.04469850784650757,0.05089866045560479,0.009994149603970588,0.3222977295124024,sozial,Sozialstaat,Roßlau,Dessau,Wittenberg,Armut,70,Altersarmut,Bedarf,LINKEN,Ungleichheit,letzter,Aufstieg,Ergebnis,dagegen,Mindestrente,Netz,Region,darauf,Perspektive,schaffen,setzen,investieren,bekämpfen,blind,tickenden,schnellen,Trend,beharrlich,Hierdurch,Mindeststandard,Wirtschaftsleben,erwerbsleben,würdige,Wahlkreis,Einkommen,armutsfest,reißen,Absturz,vertraut
148,kristian-kater,Kristian Kater,SPD,Cloppenburg - Vechta,48.36237,-653.34467,0.027742990623714717,0.05355040030129227,0.014873058794509982,0.0,0.02416382466706397,Vechta,Oldenburger,Münsterland,jung,weiterhin,produktiv,weiterbringen,Frage,erdrücken,ausschöpfen,Mobilfunk,Rentenbeitrag,unterstreichen,zeichnen,Familienvater,Anschluss,zukunftssicher,Kreistag,ausgebaut,Leidenschaft,Region,Anregung,Stadtrat,hoffen,sowie,Arbeitnehmerin,Lassen,jahrelang,innovativ,Stärke,Bildung,kostenlos,angehen,Landkreis,gerne,Verfügung,bezahlbaren,langfristig,kennen,vertrauen
149,jurgen-wachter,Dr. Jürgen Wächter,DIE GRÜNEN,Gütersloh I,-440.9454,527.02814,0.006386942949395872,0.016312870205415473,0.03864602496683695,0.03738008607892725,0.008891966767774753,Natur,waechte,juergen,Wind,Seite,Vorschlag,frisch,Stelle,einsetzen,Politiker,wirklich,tun,erster,doppeldeutig,brauchenen,anrecht,website,Klage,befasst,Frischer,extremen,Politikverdrossenheit,ganz,Energiegewinnung,zufrieden,meinen,Begriff,laut,angeblich,Motto,Naturschutz,Wählerin,Kandidatur,eng,Wunsch,zerstören,Situation,Bedürfnis,Not,eigentlich
150,kurt-rieder,Kurt Rieder,ÖDP,Aachen II,-336.61603,-186.17276,0.01138942875507732,0.0731052028167635,0.05127723313011734,0.10859386171478452,0.032705748565554416,nachhaltig,Konsumieren,vordringlich,Dark,konventionellen,Net,Besinnung,Rau,Grundeinkommen,ansonsten,Konsum,Entwicklungspolitik,global,denken,Skandal,wahr,behindern,usw,Aufgabe,rein,Nahrung,finanziell,Kontinent,kaum,Asyl,Person,Bekämpfung,Welt,lösen,umsetzen,Ende,Teilhabe,regional,Leben,Wer,handeln,alt,bekämpfen,gesellschaftlich,Bildung
151,raik-dirk-dreher,Herr Raik Dirk Dreher,DIE GRÜNEN,Ludwigshafen/Frankenthal,-228.16922,-484.52975,0.033913765825072384,0.04171986059108826,0.02604325901267279,0.025763052245537755,0.03520308270273089,Ludwigshafen,Investor,Berliner,Hochstraße,Gebäude,Nord,Metropolregion,Platz,Stadtverwaltung,Freifläche,Privatverkehr,motorisierten,Ziel,Gewerbegebiet,Wirtschaftsförderung,marode,Flüchtling,Einnahme,sanieren,Integration,städtisch,außerdem,bisherig,Sanierung,kritisch,geplant,Stadt,dauerhaft,kommunal,attraktiv,allein,Maßnahme,Umsetzung,Außerdem,flächendeckend,echt,setzen,konsequent,neu,dabei
152,stephan-mannseicher,Stephan Mannseicher,BAYERNPARTEI,München-Nord,810.90753,-123.67601,0.0,0.1405501889561515,0.02385293898071436,0.0,0.03457390436254857,Regionales,Bürgerentscheide,intensivieren,Vorstellung,Jung,Tradition,verringern,reduzieren,bewahren,bezahlbaren,innerer,alt,Unterstützung,Wert,Wohnraum,Altersarmut,erhalten,fördern,stärken,schaffen,Familie,Sicherheit,Kind,gewähltes,gewiß,gewiss,gewähren,gewährleisten,gewählt,getrennt,gesteuerte,gesund,gewerkschaftlich,gewaltsam,gewaltig,gesunde,gewaltbereiten,gesundheitlich,gestern,gewinnen
153,henrik-jacobs,Dr. Henrik Jacobs,FDP,Hildesheim,898.42035,22.925735,0.0,0.08054063574277645,0.0,0.0,0.09928581689098058,runter,rauf,stabil,Steuer,Rente,Bildung,gewähltes,gewählt,gewiß,gewaltsam,gewährleisten,gewöhnen,gewiss,gewinnen,gewerkschaftlich,gewähren,gewaltig,getrennt,gewünscht,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich,geschützte,gewaltbereiten,gezielt,giftig,geschäftsmodell,grundlegend,grundeinkommen,großzügig,großkonzerne,griechisch
154,stephan-wefelscheid,Stephan Wefelscheid,FREIE WÄHLER,Trier,-623.3969,-259.02618,0.01522534503560832,0.016960782438603095,0.05792669265042937,0.02026965492769449,0.01982453938092469,funktionierend,ideologisch,echt,beim,bewährt,zielstrebig,Ort,Zurück,bedarfsgerecht,Uniform,Sicherheitspersonal,Parteipolitik,ausgerüstet,Einsatzkraft,handelnde,Außengrenze,Verteidigungsarmee,Wehrpflicht,Wahlfreiheit,bürgernah,FREIEN,enden,bürgerlich,Sicherheit,links,Bürokratieabbau,WÄHLER,wirksam,Modell,Justiz,fallen,Privatisierung,kommunal,Autobahn,freie,Abbau,beginnen,Form,ÖPNV,September
155,tobias-pfluger,Tobias Pflüger,DIE LINKE,Freiburg,940.9871,556.1677,0.0,0.0,0.015220908013843884,0.02349482980183456,0.1517581037210763,Niedriglöhne,Lebenshaltungskosten,sozial,spüren,BürgerInnen,Rüstung,Soldat,schicken,Erwerbslosigkeit,superreiche,befristete,Agenda,richten,Großkonzern,stetig,2010,Unterschied,verschärfen,Spaltung,Lobbyist,Jobs,Bank,Waffe,Friedenspolitik,IV,kaum,Hartz,Miete,Milliarde,Leiharbeit,Außenpolitik,grüne,deren,Grund,bezahlbar,gleichzeitig,Interesse,Euro,viele,Europa
156,tim-oliver-kray,Tim-Oliver Kray,ÖDP,Berlin-Mitte,-282.6233,395.60287,0.0,0.0,0.041897015150104536,0.01379469536993283,0.031616497550998504,Grundsatz,zukünftigen,Generation,beleben,ÖDP,lebend,Darüber,richten,bewusst,oberer,Planet,allgemein,zukünftig,Regel,hinaus,sowohl,dienen,denken,Natur,handeln,Verantwortung,ermöglichen,solidarisch,stellen,Leben,Ziel,gewähren,gespalten,gewähltes,gewählt,gewiß,gestalten,gesundheitlich,gesunde,gewerkschaftlich,gestern,gewaltsam,gewaltig,gesteuerte,gesund
157,josip-juratovic,Josip Juratovic,SPD,Heilbronn,1040.8676,-12.298947,0.021399373134857142,0.10821866042767196,0.112951533937103,0.006544093950046575,0.05567629006967776,Erziehung,Lebensqualität,stark,Deshalb,Gesundheit,Bildung,Pflege,sorgen,nachzueifern,Abschaffung,EU,führen,Mindest,Pfleger,Beitragsbemessungsgrenze,höchstes,human,aufwachen,zerfall,altersgerechte,analog,Werkverträge,schlafen,Daseinsfürsorge,optimal,anziehen,BAföG,Zeitarbeit,menschenwürdige,gesamtgesellschaftlich,vollkommen,gleichberechtigt,Unsicherheit,Pflegende,Studiengebühr,Bitte,Qualifizierung,Europa,Demokratie,mittels
158,rene-pickhardt,Rene Pickhardt,PIRATEN,Mainz,-407.17017,-514.9582,0.07507395964311782,0.041531160514368,0.04286365784470822,0.0,0.017124285789867303,auseinandersetzt,Rahmenbedingung,Enquete,Kommission,rufen,Diskriminierung,Einführung,Digitalisierung,Beteiligung,insbesondere,ausbauen,überschuldete,vorbeugen,Homophobie,Netzpolitik,häuslich,obdachlose,Maschinensteuer,finanziert,Lehrplan,Ländersache,männlich,präventiv,veröffentlichen,bedingungslosen,Reformierung,Forschungsergebnis,Konsequente,Regulierung,stärken,Opfer,Verpflichtung,Breitbandausbau,angestellter,betroffener,Chancengleichheit,Bildungspolitik,Leben,Mieter,Verbraucher
159,martin-schmeding,Martin Schmeding,DIE GRÜNEN,Konstanz,-936.648,14.602025,0.017014180160194473,0.0482085429577844,0.06769593860333484,0.00616201928222959,0.03997477483892475,GRÜNEN,Konstanz,innen,Trend,Menschenbild,EUR,europäisch,Menschlichkeit,insgesamt,stark,IC,sprechen,Existenzgründung,Schöpfung,beruflich,Abitur,Konzern,schluss,000,Ausbildungsplatz,weniger,gewähren,prüfen,etc,Möglichkeit,bekommen,bitte,überzeugen,beispielsweise,Thema,hören,Schüler,Verhältnis,endlich,ganz,Netz,bewahren,Weg,Gewinn,täglich
160,emmanuel-anyangwe-ngassa,Dr. Emmanuel Ngassa,FREIE WÄHLER,Werra-Meißner - Hersfeld-Rotenburg,162.43784,-912.20026,0.007301011601251981,0.05614699673639822,0.08628324501845519,0.002675839627191926,0.015752902047763532,Wahlkreis,Bürgerwille,bestimmt,Warum,Tag,Bevölkerung,ländlich,lang,aufzuarbeiten,EU,Bund,Zeitraum,sachorientiert,Prof,Landflucht,demographisch,effektive,Gewerbesteuer,unternehmerisch,Arbeitsmöglichkeit,Verzicht,Dienel,abnehmend,ideologiefrei,Planungszelle,Zuzug,Anzahl,ungenutzt,Methode,strukturiert,praktizieren,Gremium,bleiben,Peter,Landesregierung,Senior,zunehmen,fünf,eindeutig,verzichten
161,gregor-felde-bajerowitz,Gregor Felde-Bajerowitz,Parteilos,Berlin-Friedrichshain-Kreuzberg - Prenzlauer Berg Ost,-211.6226,135.09207,0.0,0.0,0.0,0.0,0.0,näxten,G20,Eröffnung,Gipfel,BER,stattfinden,lassen,international,fordern,000,gewiß,gewählt,gewährleisten,gewähren,gewöhnen,gewähltes,gewiss,gewerkschaftlich,gewünscht,gewaltsam,gewaltig,gewaltbereiten,getrennt,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gewinnen,gezielt,giftig,gesetzeswidrig,grundlegend,grundeinkommen,großzügig,großkonzerne
162,dietmar-nietan,Dietmar Nietan,SPD,Düren,1144.9437,-396.2841,0.04967150220523778,0.2486801193648347,0.04585646042125156,0.014345181248354615,0.05629587350063608,Arbeitnehmer,Hilfe,Kita,Investition,wiederwählen,Abschaffung,zurücklässt,Rentenalter,Erststudium,gleich,Hort,Gebührenfreie,Gleicher,planbar,Zukunftschance,Nato,Wirtschaftsförderung,niemanden,15,Schnelles,Master,Metropole,Strukturwandel,Meisterprüfung,gewinnen,Ganztagsschule,effizient,Gestaltung,Familienarbeitszeit,Breitband,Bezahlbare,Rüstungsausgabe,Erwerb,Arbeitnehmerin,ankommen,Wohneigentum,außerhalb,sachgrundlosen,leistungsfähig,Familie
163,henning-muller-spath,Henning Müller-Späth,FREIE WÄHLER,Dortmund II,-412.04666,171.65135,0.005267257966203185,0.0,0.03532646628494295,0.0,0.007116425620912305,installierten,Maas,Ausweis,Absatz,GG,Souveränität,vereinbaren,sofortig,herstellen,erforderlich,Netz,Sicherung,Grenze,dringend,Abschaffung,Staat,gestalten,grundlos,gewöhnen,gewährleisten,gewähren,gewähltes,gewählt,gewiß,gewiss,gewerkschaftlich,gewaltsam,gewaltig,gewaltbereiten,getrennt,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gespalten,gewinnen,gewünscht,giftig,ggf
